"","Study_ID","Author_year","Publication_year","Country_firstAuthor","Effect_ID","Species_common","Species_Scientific","Weight_sample_g","PFAS_type","linear_total","Choice_of_9","Cooking_method","Cooking_Category","Comments_cooking","Temperature_in_Celsius","Length_cooking_time_in_s","Water","Oil","Oil_type","Volume_liquid_ml","Cohort_ID","Cohort_comment","Nc","Pooled_Nc","Unit_PFAS_conc","Mc","Mc_comment","Sc","sd","Sc_technical_biological","Ne","Pooled_Ne","Me","Me_comment","Se","Se_technical_biological","If_technical_how_many","Unit_LOD_LOQ","LOD","LOQ","Design","DataSource","Raw_data_provided","General_comments","checked"
"62","F003","Bhavsar_2014",2014,"Canada","E065","Common carp","Cyprinus carpio",NA,"6:6PFPIA",NA,"No","Broiling","oil-based","NA",300,600,"No","Yes","Canola oil",11,"C010","NA",5,"Probably 5","ng/g",0.098,"NA",0.06,"sd","Needs validation, but probably biological",5,"Probably 5",0.117,"NA",0.073,"Probably 5","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"63","F003","Bhavsar_2014",2014,"Canada","E066","Common carp","Cyprinus carpio",NA,"6:8PFPIA",NA,"No","Broiling","oil-based","NA",300,600,"No","Yes","Canola oil",11,"C010","NA",5,"Probably 5","ng/g",0.167,"NA",0.077,"sd","Needs validation, but probably biological",5,"Probably 5",0.19,"NA",0.08,"Probably 5","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"64","F003","Bhavsar_2014",2014,"Canada","E067","Common carp","Cyprinus carpio",NA,"PFNA",NA,"No","Frying","oil-based","NA",175,600,"No","Yes","Canola oil",11,"C011","NA",5,"Probably 5","ng/g",0.092,"NA",0.03,"sd","Needs validation, but probably biological",5,"Probably 5",0.101,"NA",0.035,"Probably 5","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"65","F003","Bhavsar_2014",2014,"Canada","E068","Common carp","Cyprinus carpio",NA,"PFDA",NA,"Yes","Frying","oil-based","NA",175,600,"No","Yes","Canola oil",11,"C011","NA",5,"Probably 5","ng/g",0.518,"NA",0.107,"sd","Needs validation, but probably biological",5,"Probably 5",0.569,"NA",0.108,"Probably 5","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"66","F003","Bhavsar_2014",2014,"Canada","E069","Common carp","Cyprinus carpio",NA,"PFUnDA",NA,"Yes","Frying","oil-based","NA",175,600,"No","Yes","Canola oil",11,"C011","NA",5,"Probably 5","ng/g",0.712,"NA",0.158,"sd","Needs validation, but probably biological",5,"Probably 5",0.83,"NA",0.13,"Probably 5","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"67","F003","Bhavsar_2014",2014,"Canada","E070","Common carp","Cyprinus carpio",NA,"PFDoDA",NA,"No","Frying","oil-based","NA",175,600,"No","Yes","Canola oil",11,"C011","NA",5,"Probably 5","ng/g",0.989,"NA",0.317,"sd","Needs validation, but probably biological",5,"Probably 5",1.044,"NA",0.356,"Probably 5","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"68","F003","Bhavsar_2014",2014,"Canada","E071","Common carp","Cyprinus carpio",NA,"PFTrDA",NA,"No","Frying","oil-based","NA",175,600,"No","Yes","Canola oil",11,"C011","NA",5,"Probably 5","ng/g",0.779,"NA",0.44,"sd","Needs validation, but probably biological",5,"Probably 5",0.746,"NA",0.283,"Probably 5","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"69","F003","Bhavsar_2014",2014,"Canada","E072","Common carp","Cyprinus carpio",NA,"PFTeDA",NA,"No","Frying","oil-based","NA",175,600,"No","Yes","Canola oil",11,"C011","NA",5,"Probably 5","ng/g",0.951,"NA",0.647,"sd","Needs validation, but probably biological",5,"Probably 5",1.067,"NA",0.754,"Probably 5","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"70","F003","Bhavsar_2014",2014,"Canada","E073","Common carp","Cyprinus carpio",NA,"PFHxS",NA,"Yes","Frying","oil-based","NA",175,600,"No","Yes","Canola oil",11,"C011","NA",5,"Probably 5","ng/g",0.292,"NA",0.319,"sd","Needs validation, but probably biological",5,"Probably 5",0.359,"NA",0.428,"Probably 5","NA","ng/g","Probably <0.006","Not provided","Shared control","Table S3",NA,NA,NA
"71","F003","Bhavsar_2014",2014,"Canada","E074","Common carp","Cyprinus carpio",NA,"PFOS",NA,"Yes","Frying","oil-based","NA",175,600,"No","Yes","Canola oil",11,"C011","NA",5,"Probably 5","ng/g",27.17,"NA",7.768,"sd","Needs validation, but probably biological",5,"Probably 5",28.11,"NA",10.93,"Probably 5","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"72","F003","Bhavsar_2014",2014,"Canada","E075","Common carp","Cyprinus carpio",NA,"PFDS",NA,"No","Frying","oil-based","NA",175,600,"No","Yes","Canola oil",11,"C011","NA",5,"Probably 5","ng/g",0.911,"NA",0.532,"sd","Needs validation, but probably biological",5,"Probably 5",1.09,"NA",0.618,"Probably 5","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"73","F003","Bhavsar_2014",2014,"Canada","E076","Common carp","Cyprinus carpio",NA,"6:6PFPIA",NA,"No","Frying","oil-based","NA",175,600,"No","Yes","Canola oil",11,"C011","NA",5,"Probably 5","ng/g",0.098,"NA",0.06,"sd","Needs validation, but probably biological",5,"Probably 5",0.106,"NA",0.065,"Probably 5","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"74","F003","Bhavsar_2014",2014,"Canada","E077","Common carp","Cyprinus carpio",NA,"6:8PFPIA",NA,"No","Frying","oil-based","NA",175,600,"No","Yes","Canola oil",11,"C011","NA",5,"Probably 5","ng/g",0.167,"NA",0.077,"sd","Needs validation, but probably biological",5,"Probably 5",0.188,"NA",0.075,"Probably 5","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"75","F003","Bhavsar_2014",2014,"Canada","E078","Lake trout","Salvelinus namaycush",NA,"PFNA",NA,"No","Baking","oil-based","NA",200,900,"No","Yes","Canola oil",11,"C012","NA",4,"Probably 4","ng/g",0.298,"NA",0.143,"sd","Needs validation, but probably biological",4,"Probably 4",0.37,"NA",0.189,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"76","F003","Bhavsar_2014",2014,"Canada","E079","Lake trout","Salvelinus namaycush",NA,"PFDA",NA,"Yes","Baking","oil-based","NA",200,900,"No","Yes","Canola oil",11,"C012","NA",4,"Probably 4","ng/g",0.423,"NA",0.186,"sd","Needs validation, but probably biological",4,"Probably 4",0.51,"NA",0.232,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"77","F003","Bhavsar_2014",2014,"Canada","E080","Lake trout","Salvelinus namaycush",NA,"PFUnDA",NA,"Yes","Baking","oil-based","NA",200,900,"No","Yes","Canola oil",11,"C012","NA",4,"Probably 4","ng/g",0.56,"NA",0.251,"sd","Needs validation, but probably biological",4,"Probably 4",0.685,"NA",0.293,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"78","F003","Bhavsar_2014",2014,"Canada","E081","Lake trout","Salvelinus namaycush",NA,"PFDoDA",NA,"No","Baking","oil-based","NA",200,900,"No","Yes","Canola oil",11,"C012","NA",4,"Probably 4","ng/g",0.198,"NA",0.095,"sd","Needs validation, but probably biological",4,"Probably 4",0.221,"NA",0.114,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"79","F003","Bhavsar_2014",2014,"Canada","E082","Lake trout","Salvelinus namaycush",NA,"PFTrDA",NA,"No","Baking","oil-based","NA",200,900,"No","Yes","Canola oil",11,"C012","NA",4,"Probably 4","ng/g",0.461,"NA",0.217,"sd","Needs validation, but probably biological",4,"Probably 4",0.484,"NA",0.264,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"80","F003","Bhavsar_2014",2014,"Canada","E083","Lake trout","Salvelinus namaycush",NA,"PFTeDA",NA,"No","Baking","oil-based","NA",200,900,"No","Yes","Canola oil",11,"C012","NA",4,"Probably 4","ng/g",0.128,"NA",0.051,"sd","Needs validation, but probably biological",4,"Probably 4",0.137,"NA",0.051,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"81","F003","Bhavsar_2014",2014,"Canada","E084","Lake trout","Salvelinus namaycush",NA,"PFHxS",NA,"Yes","Baking","oil-based","NA",200,900,"No","Yes","Canola oil",11,"C012","NA",4,"Probably 4","ng/g",0.258,"NA",0.055,"sd","Needs validation, but probably biological",4,"Probably 4",0.248,"NA",0.061,"Probably 4","NA","ng/g","Probably <0.006","Not provided","Shared control","Table S3",NA,NA,NA
"82","F003","Bhavsar_2014",2014,"Canada","E085","Lake trout","Salvelinus namaycush",NA,"PFOS",NA,"Yes","Baking","oil-based","NA",200,900,"No","Yes","Canola oil",11,"C012","NA",4,"Probably 4","ng/g",18.18,"NA",6.686,"sd","Needs validation, but probably biological",4,"Probably 4",20.51,"NA",6.752,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"83","F003","Bhavsar_2014",2014,"Canada","E086","Lake trout","Salvelinus namaycush",NA,"PFDS",NA,"No","Baking","oil-based","NA",200,900,"No","Yes","Canola oil",11,"C012","NA",4,"Probably 4","ng/g",0.456,"NA",0.177,"sd","Needs validation, but probably biological",4,"Probably 4",0.474,"NA",0.196,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"84","F003","Bhavsar_2014",2014,"Canada","E087","Lake trout","Salvelinus namaycush",NA,"6:6PFPIA",NA,"No","Baking","oil-based","NA",200,900,"No","Yes","Canola oil",11,"C012","NA",4,"Probably 4","ng/g",0.002,"NA",0.001,"sd","Needs validation, but probably biological",4,"Probably 4",0.002,"NA",0.002,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"85","F003","Bhavsar_2014",2014,"Canada","E088","Lake trout","Salvelinus namaycush",NA,"6:8PFPIA",NA,"No","Baking","oil-based","NA",200,900,"No","Yes","Canola oil",11,"C012","NA",4,"Probably 4","ng/g",0.017,"NA",0.009,"sd","Needs validation, but probably biological",4,"Probably 4",0.018,"NA",0.009,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"86","F003","Bhavsar_2014",2014,"Canada","E089","Lake trout","Salvelinus namaycush",NA,"PFNA",NA,"No","Broiling","oil-based","NA",300,600,"No","Yes","Canola oil",11,"C013","NA",4,"Probably 4","ng/g",0.298,"NA",0.143,"sd","Needs validation, but probably biological",4,"Probably 4",0.358,"NA",0.17,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"87","F003","Bhavsar_2014",2014,"Canada","E090","Lake trout","Salvelinus namaycush",NA,"PFDA",NA,"Yes","Broiling","oil-based","NA",300,600,"No","Yes","Canola oil",11,"C013","NA",4,"Probably 4","ng/g",0.423,"NA",0.186,"sd","Needs validation, but probably biological",4,"Probably 4",0.528,"NA",0.233,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"88","F003","Bhavsar_2014",2014,"Canada","E091","Lake trout","Salvelinus namaycush",NA,"PFUnDA",NA,"Yes","Broiling","oil-based","NA",300,600,"No","Yes","Canola oil",11,"C013","NA",4,"Probably 4","ng/g",0.56,"NA",0.251,"sd","Needs validation, but probably biological",4,"Probably 4",0.725,"NA",0.345,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"89","F003","Bhavsar_2014",2014,"Canada","E092","Lake trout","Salvelinus namaycush",NA,"PFDoDA",NA,"No","Broiling","oil-based","NA",300,600,"No","Yes","Canola oil",11,"C013","NA",4,"Probably 4","ng/g",0.198,"NA",0.095,"sd","Needs validation, but probably biological",4,"Probably 4",0.237,"NA",0.111,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"90","F003","Bhavsar_2014",2014,"Canada","E093","Lake trout","Salvelinus namaycush",NA,"PFTrDA",NA,"No","Broiling","oil-based","NA",300,600,"No","Yes","Canola oil",11,"C013","NA",4,"Probably 4","ng/g",0.461,"NA",0.217,"sd","Needs validation, but probably biological",4,"Probably 4",0.558,"NA",0.28,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"91","F003","Bhavsar_2014",2014,"Canada","E094","Lake trout","Salvelinus namaycush",NA,"PFTeDA",NA,"No","Broiling","oil-based","NA",300,600,"No","Yes","Canola oil",11,"C013","NA",4,"Probably 4","ng/g",0.128,"NA",0.051,"sd","Needs validation, but probably biological",4,"Probably 4",0.149,"NA",0.068,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"92","F003","Bhavsar_2014",2014,"Canada","E095","Lake trout","Salvelinus namaycush",NA,"PFHxS",NA,"Yes","Broiling","oil-based","NA",300,600,"No","Yes","Canola oil",11,"C013","NA",4,"Probably 4","ng/g",0.258,"NA",0.055,"sd","Needs validation, but probably biological",4,"Probably 4",0.263,"NA",0.087,"Probably 4","NA","ng/g","Probably <0.006","Not provided","Shared control","Table S3",NA,NA,NA
"93","F003","Bhavsar_2014",2014,"Canada","E096","Lake trout","Salvelinus namaycush",NA,"PFOS",NA,"Yes","Broiling","oil-based","NA",300,600,"No","Yes","Canola oil",11,"C013","NA",4,"Probably 4","ng/g",18.18,"NA",6.686,"sd","Needs validation, but probably biological",4,"Probably 4",22.11,"NA",7.897,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"94","F003","Bhavsar_2014",2014,"Canada","E097","Lake trout","Salvelinus namaycush",NA,"PFDS",NA,"No","Broiling","oil-based","NA",300,600,"No","Yes","Canola oil",11,"C013","NA",4,"Probably 4","ng/g",0.456,"NA",0.177,"sd","Needs validation, but probably biological",4,"Probably 4",0.56,"NA",0.226,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"95","F003","Bhavsar_2014",2014,"Canada","E098","Lake trout","Salvelinus namaycush",NA,"6:6PFPIA",NA,"No","Broiling","oil-based","NA",300,600,"No","Yes","Canola oil",11,"C013","NA",4,"Probably 4","ng/g",0.002,"NA",0.001,"sd","Needs validation, but probably biological",4,"Probably 4",0.012,"NA",0.018,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"96","F003","Bhavsar_2014",2014,"Canada","E099","Lake trout","Salvelinus namaycush",NA,"6:8PFPIA",NA,"No","Broiling","oil-based","NA",300,600,"No","Yes","Canola oil",11,"C013","NA",4,"Probably 4","ng/g",0.017,"NA",0.009,"sd","Needs validation, but probably biological",4,"Probably 4",0.016,"NA",0.006,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"97","F003","Bhavsar_2014",2014,"Canada","E100","Lake trout","Salvelinus namaycush",NA,"PFNA",NA,"No","Frying","oil-based","NA",175,600,"No","Yes","Canola oil",11,"C014","NA",4,"Probably 4","ng/g",0.298,"NA",0.143,"sd","Needs validation, but probably biological",4,"Probably 4",0.374,"NA",0.181,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"98","F003","Bhavsar_2014",2014,"Canada","E101","Lake trout","Salvelinus namaycush",NA,"PFDA",NA,"Yes","Frying","oil-based","NA",175,600,"No","Yes","Canola oil",11,"C014","NA",4,"Probably 4","ng/g",0.423,"NA",0.186,"sd","Needs validation, but probably biological",4,"Probably 4",0.493,"NA",0.207,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"99","F003","Bhavsar_2014",2014,"Canada","E102","Lake trout","Salvelinus namaycush",NA,"PFUnDA",NA,"Yes","Frying","oil-based","NA",175,600,"No","Yes","Canola oil",11,"C014","NA",4,"Probably 4","ng/g",0.56,"NA",0.251,"sd","Needs validation, but probably biological",4,"Probably 4",0.683,"NA",0.286,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"100","F003","Bhavsar_2014",2014,"Canada","E103","Lake trout","Salvelinus namaycush",NA,"PFDoDA",NA,"No","Frying","oil-based","NA",175,600,"No","Yes","Canola oil",11,"C014","NA",4,"Probably 4","ng/g",0.198,"NA",0.095,"sd","Needs validation, but probably biological",4,"Probably 4",0.232,"NA",0.103,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"101","F003","Bhavsar_2014",2014,"Canada","E104","Lake trout","Salvelinus namaycush",NA,"PFTrDA",NA,"No","Frying","oil-based","NA",175,600,"No","Yes","Canola oil",11,"C014","NA",4,"Probably 4","ng/g",0.461,"NA",0.217,"sd","Needs validation, but probably biological",4,"Probably 4",0.519,"NA",0.212,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"102","F003","Bhavsar_2014",2014,"Canada","E105","Lake trout","Salvelinus namaycush",NA,"PFTeDA",NA,"No","Frying","oil-based","NA",175,600,"No","Yes","Canola oil",11,"C014","NA",4,"Probably 4","ng/g",0.128,"NA",0.051,"sd","Needs validation, but probably biological",4,"Probably 4",0.129,"NA",0.045,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"103","F003","Bhavsar_2014",2014,"Canada","E106","Lake trout","Salvelinus namaycush",NA,"PFHxS",NA,"Yes","Frying","oil-based","NA",175,600,"No","Yes","Canola oil",11,"C014","NA",4,"Probably 4","ng/g",0.258,"NA",0.055,"sd","Needs validation, but probably biological",4,"Probably 4",0.245,"NA",0.077,"Probably 4","NA","ng/g","Probably <0.006","Not provided","Shared control","Table S3",NA,NA,NA
"104","F003","Bhavsar_2014",2014,"Canada","E107","Lake trout","Salvelinus namaycush",NA,"PFOS",NA,"Yes","Frying","oil-based","NA",175,600,"No","Yes","Canola oil",11,"C014","NA",4,"Probably 4","ng/g",18.18,"NA",6.686,"sd","Needs validation, but probably biological",4,"Probably 4",21.67,"NA",8.008,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"105","F003","Bhavsar_2014",2014,"Canada","E108","Lake trout","Salvelinus namaycush",NA,"PFDS",NA,"No","Frying","oil-based","NA",175,600,"No","Yes","Canola oil",11,"C014","NA",4,"Probably 4","ng/g",0.456,"NA",0.177,"sd","Needs validation, but probably biological",4,"Probably 4",0.516,"NA",0.244,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"106","F003","Bhavsar_2014",2014,"Canada","E109","Lake trout","Salvelinus namaycush",NA,"6:6PFPIA",NA,"No","Frying","oil-based","NA",175,600,"No","Yes","Canola oil",11,"C014","NA",4,"Probably 4","ng/g",0.002,"NA",0.001,"sd","Needs validation, but probably biological",4,"Probably 4",0.002,"NA",0.001,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"107","F003","Bhavsar_2014",2014,"Canada","E110","Lake trout","Salvelinus namaycush",NA,"6:8PFPIA",NA,"No","Frying","oil-based","NA",175,600,"No","Yes","Canola oil",11,"C014","NA",4,"Probably 4","ng/g",0.017,"NA",0.009,"sd","Needs validation, but probably biological",4,"Probably 4",0.016,"NA",0.006,"Probably 4","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"108","F003","Bhavsar_2014",2014,"Canada","E111","Walleye","Sander vitreus",NA,"PFNA",NA,"No","Baking","oil-based","NA",200,900,"No","Yes","Canola oil",11,"C014","NA",5,"Probably 5","ng/g",0.063,"NA",0.021,"sd","Needs validation, but probably biological",5,"Probably 5",0.079,"NA",0.023,"Probably 5","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"109","F003","Bhavsar_2014",2014,"Canada","E112","Walleye","Sander vitreus",NA,"PFDA",NA,"Yes","Baking","oil-based","NA",200,900,"No","Yes","Canola oil",11,"C014","NA",5,"Probably 5","ng/g",0.248,"NA",0.04,"sd","Needs validation, but probably biological",5,"Probably 5",0.349,"NA",0.094,"Probably 5","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"110","F003","Bhavsar_2014",2014,"Canada","E113","Walleye","Sander vitreus",NA,"PFUnDA",NA,"Yes","Baking","oil-based","NA",200,900,"No","Yes","Canola oil",11,"C014","NA",5,"Probably 5","ng/g",0.239,"NA",0.04,"sd","Needs validation, but probably biological",5,"Probably 5",0.333,"NA",0.091,"Probably 5","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
"111","F003","Bhavsar_2014",2014,"Canada","E114","Walleye","Sander vitreus",NA,"PFDoDA",NA,"No","Baking","oil-based","NA",200,900,"No","Yes","Canola oil",11,"C014","NA",5,"Probably 5","ng/g",0.105,"NA",0.019,"sd","Needs validation, but probably biological",5,"Probably 5",0.133,"NA",0.012,"Probably 5","NA","ng/g","Not provided","Not provided","Shared control","Table S3",NA,NA,NA
